reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,scraped_at
177a1748-02f9-4869-b445-7e16aae2568b,Ron Middleton,https://play-lh.googleusercontent.com/a-/ALV-UjXqe6vKRznrzuz8DoS-J1EXl4-CHmhGO0v2WSr5eFSHEn2HiPJD,"I love Spotify and have for years, use it almost every single day. So when they added the option to listen to audio books with the premium subscription I was very excited, however, who ever decided to put a limit on how many chapters you can listen to and then decided you can buy more chapters for the same price as I pay for my premium subscription deserves to get fired. That is the stupidest thing I've ever seen. Do better Spotify.",3,45,8.9.94.470,2024-11-28 00:21:24,,,8.9.94.470,2025-05-15 22:47:25
371423f2-833a-4730-97af-dbae9999aec8,Catherine W.,https://play-lh.googleusercontent.com/a-/ALV-UjWanSkrA4Wez7glbb2Xhtia8MJykbOJ0ASgIK1FZrTyPTSvE8ay,"Spotify has a host of issues and bizarre decisions masquerading as features. Smart shuffle is horrendous, and there is still no way to disable it. There's an influx of ""Ai features"" being added that no one wants as well as spotify offical playlists filled with Ai generated music. It's disappointing and makes the app less intuitive. If this continues, I'm absolutely ditching spotify for an MP3 player.",1,90,9.0.0.487,2024-12-17 15:02:18,,,9.0.0.487,2025-05-15 22:47:25
8ae1b45f-58ab-428c-8c2b-b1a1cbee28ad,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I've been loyal to Spotify for over a decade. But it is not the same platform it used to be. It is impossible to discover small artists. My recommendations are clogged with popular sponsored artists, even ones I've BLOCKED. All the cool features and staff curated playlists are soulless AI garbage now that Spotify has laid off hundreds of employees. Adding songs to a playlist (my favorite feature) frequently crashes my phone. Premium rates rise. If I find a good alternative, I will switch.",2,99,9.0.10.415,2025-01-22 21:43:52,,,9.0.10.415,2025-05-15 22:47:25
a19deb1f-fb81-4b8b-9e1f-a6a708d15f82,Dylan Bulfin,https://play-lh.googleusercontent.com/a/ACg8ocK8h3qlBJOGKHBoz_hRDpBCO3idHVWhxACfxHQescq58lReIQ=mo,"The app will regularly try to fetch data about my downloaded albums from the internet even when I'm completely disconnected or have an inconsistent connection. The only way around this is to turn on airplane mode or put Spotify on offline mode, neither of which is something I'm willing to do every time want to listen to music on the subway. Apple Music is worse in every single other way but I will have to go back because working downloads are absolutely essential in a paid service like this",1,69,8.9.98.488,2024-12-12 21:37:42,"Hi there, we're sorry to hear this. A quick reinstall might do the trick. If that doesn't help, we recommend reaching out to our Customer Service team at support.spotify.com. Just search ""Contact us"", and they'll be happy to help.",2024-04-25 22:28:39,8.9.98.488,2025-05-15 22:47:25
99faf7fe-6807-4923-be58-c9900c84ffb4,Effie,https://play-lh.googleusercontent.com/a/ACg8ocIq6id2ubJ1pwNCsigPup7d_L-BNtuKBrb642lB0zdmBSbCkQ=mo,"I've been using Spotify for almost 10 years. I've noticed that the app no longer shuffles my playlits, so the same songs keep playing over and over again. I'm on the premium plan, yet I'm still getting ads on podcasts and I don't have access to audio books. There are some podcasts that I used to listen to almost daily that have now become locked. What's the point of paying for a premium subscription if I don't gain access to everything the app offers?",2,101,9.0.2.459,2025-01-10 08:44:29,"Hi. We're open to feedback, and we'd love to get some more info about this. If you have the time, give our Customer Service a shout. You can find them by heading to http://support.spotify.com and searching ""Contact us"".",2025-01-10 09:03:09,9.0.2.459,2025-05-15 22:47:25
23177de7-a728-44d5-b87d-a9a9661ab83d,Vin K,https://play-lh.googleusercontent.com/a/ACg8ocL22eU6roihim38e3ofgV46yd3jlW8Hv76XGeoxvwHpqHO3Bw=mo,"Update: Nothing has changed from my previous review. Additionally they have updated the queue function and it's terribly ugly and less useful than it used to be with the addition of 3 useless buttons at the bottom that hog up the screen. The buttons are offered literally on the normal playback screen but they have bloated them into the queue UI. Price has increased year over year, The audiobook section is pricegated even for subscription holders, and they pay the artists pennies on the dollar.",1,251,9.0.18.604,2025-02-16 04:53:42,,,9.0.18.604,2025-05-15 22:47:25
332a3505-92ce-4a36-bb1a-149e0660f212,Jimmy Melendez (bigjim76),https://play-lh.googleusercontent.com/a-/ALV-UjXEGJmqKBXwllc2Y9ztr6C9Yg4sA0Ln5P1uZSJy7j8rFIDXapQ,"It was all good until you changed the layout on the playlists. I thought the app was acting screwy. I kept closing the app. Somehow, I kept noticing the two words and more on my playlist, and it goes to the songs. What in the blazes did you do to this app? I haven't had this app for a long time, and you're right away charging the app. It was fine the way it is. Please change it back. It was much easier before this hooey of a layout.",3,90,8.9.98.488,2024-12-11 10:53:07,We'd recommend adding it to our 'Ideas Board' over at community.spotify.com. Just head to the Menu > Ideas. Others will then be able to vote or add to the conversation to show their support.,2024-12-11 11:19:57,8.9.98.488,2025-05-15 22:47:25
f315bb12-9626-4e0f-bb76-c8866d714364,C Boots,https://play-lh.googleusercontent.com/a/ACg8ocJJVy-LAJ_BTLgQqTdDEsqfvrnwn0RFbL5WJORyKHv9LJXvXQ=mo,"Man, I've used Spotify for close to 10 years but it's become such garbage. I have premium and still get ads. While listening to podcasts after a mid-epusode ad break it will sometimes skip to the next episode or many episodes prior. If I get a notification, it will sometimes rewind 5+ minutes. To top it all off shuffling a playlist yesterday played the same song over 5 times withing 30 minutes. Absolutely ridiculous and barely even a functioning app anymore.",1,107,8.9.98.488,2024-12-13 04:15:19,,,8.9.98.488,2025-05-15 22:47:25
a8d29b44-5716-4e23-8cfd-cf25eed9279d,Danny Martinez,https://play-lh.googleusercontent.com/a-/ALV-UjXXr4pUlhS7i9zL2BXaVYikuwO-CuQFqvcdVvLbjH0VFBl5l_A,"App is good but glitchy. It randomly freezes my music and I usually have to unpause it a few times to get it playing again. Really annoying so I thought my Internet was the problem so I got the individual premium plan to listen ad free and offline, so I downloaded a few playlists turn Spotify to offline and to get no interruptions I turn on airplane mode. It still randomly freezes my songs, I don't understand why no Internet to interfere, good storage, new phone, app updated. I'm not sure why.",3,32,9.0.0.487,2024-12-18 07:18:22,"Hi. We're open to feedback, and we'd love to get some more info about this. If you have the time, give our Customer Service a shout. You can find them by heading to http://support.spotify.com and searching ""Contact us"".",2024-12-18 07:51:02,9.0.0.487,2025-05-15 22:47:25
ca72e450-1f01-442e-8d35-1e88bedb86cc,Kae Em,https://play-lh.googleusercontent.com/a/ACg8ocLuT95Hp-OrYoIHpmoRP3MFVWWNMKUBZ-hhlYnmunjFGfLhtw=mo,"Easy access to alot of music but still some issues. Songs disappear from my liked list and I have to add them back. Also usually end of year wrapped is alot of fun but this year it sucked. Didnt give me nearly as much info as last year. And this year's ""genres"" were just strings of random words. It was really disappointing compared to past years.",3,36,8.9.98.488,2024-12-09 07:35:25,"Hi. We're open to feedback, and we'd love to get some more info about this. If you have the time, give our Customer Service a shout. You can find them by heading to http://support.spotify.com and searching ""Contact us"".",2024-12-09 08:08:59,8.9.98.488,2025-05-15 22:47:25
30ca96ce-d6ce-4ada-a370-81e8dfc7eee6,Katelyn Luna,https://play-lh.googleusercontent.com/a-/ALV-UjW9NOC3vH36tZu44xide_6yD-jLq8xDg0QBZ3h6xl8iZmKv02_B,"Will randomly replace songs with different versions/ different audios. It'll be the same listing, it's in my playlist, but one day the audio is randomly a ukulele acoustic cover. Very frustrating and only happens to smaller/indie songs and mostly electronic ones (like masquerade by sixouiee sixta) Edit: now 2 stars. No, this is not just on my app. It's on browser two. Terrible response. Tkaing away a star.",2,179,9.0.14.561,2025-02-05 06:48:25,"Hi. Have you tried logging out > restarting your device > logging back in to see if that helps? If that doesn't help, you can get in touch with our Customer Service by heading to http://support.spotify.com and searching ""Contact us"".",2025-02-05 06:35:51,9.0.14.561,2025-05-15 22:47:25
049ffe1a-be5f-46ec-be1c-26d29362b484,Desi March,https://play-lh.googleusercontent.com/a-/ALV-UjUywS3Uo_-RUkNHHjz-BgMjMfOXGwqwPRntWzwufeOFMpF5SYWvgg,Music history? Before I could see every song I listened to. Now it's categorized and showing me playlists I've played and new songs that I've liked. I just want to be able to view what I listened to for the last 4 songs. ????! I've been playing for Spotify for 6 years now. 20 dollars is allot for all the issues it has and random times it will just stop playing . I'm the only person in my acc. There are glitches with shared jams etc. It's inexcusable for 20$ per month. Come on Spotify,2,84,9.0.12.567,2025-01-27 05:18:13,,,9.0.12.567,2025-05-15 22:47:25
8a408079-cfbc-48fa-bf1b-e3c4aefbf24f,Ken,https://play-lh.googleusercontent.com/a/ACg8ocI9SYUmKuy_tzdmJkRu7QFdRL2SzS2RrU9qt7K5B-h76kSxfw=mo,"I enjoy using spotify and have been using it for quite a while. It's definitely been going down in quality - more AI usage that's not very accurate, more bugs and crashes, the same songs playing in order over and over again. Would give more stars if the artists were paid more equitably compared to the owners of spotify...",1,74,8.9.98.488,2024-12-11 22:10:34,,,8.9.98.488,2025-05-15 22:47:25
63407f6b-926d-4a40-b270-b57bcbfeb42d,Zoey Bryant,https://play-lh.googleusercontent.com/a/ACg8ocJvqWo8Xkc8QCOvsVb9osgdbRXjJoiUXeLul79vJJjShkJiqA=mo,"Premium user here, love it but there are a few flaws. 1, I have multiple playlists downloaded but I typically get stuck on a loading screen which makes it super hard to listen on the go. 2, I have max or almost max Playlists and instead of going through every song on shuffle, it only plays the same 12 or so songs in the same order. 3, for wrapped, i think It might benefit if we start counting music past october. I have a shifting music taste so I'd love to see some new artists i like on there.",4,121,8.9.96.476,2024-12-03 20:02:22,,,8.9.96.476,2025-05-15 22:47:25
0d197468-1848-4e91-bed7-b353b933347a,Noah,https://play-lh.googleusercontent.com/a-/ALV-UjWzwfLTZ5kmHbHF3U3kTXkYgowcIO3gw22lrhKCpV7xOGAtntzJ,"It was great, until the latest update, where whenever I looked up an artist in my liked songs I couldn't listen to just that artist on loop, it started playing whatever was supposed to play next in my liked songs playlist, which is horrible because now I have to make seperate albums just to listen to specific artists. I, personally, am not a fan in the slightest.",1,175,9.0.8.127,2025-01-12 18:29:09,,,9.0.8.127,2025-05-15 22:47:25
068e5503-0156-4a27-82e2-5339c797d3c3,Mara* Ponce,https://play-lh.googleusercontent.com/a-/ALV-UjV4nDZvyijqSL0zZIuW6hwF52-NBLC9k8Z3vhGNeQBrEIUcKi06Yw,"1. I want to listen to playlist folders on shuffle in the mobile app. It's dumb that we can do it on the desktop app but not mobile. 2. I want a bigger space to manage my playlists. I hate the tiny sidebar! I want to toggle between thumbnails and list-view in the primary windrow. 3. I want to be able to click on a track and see what playlists I have added it to, without first trying to add it to get the ""already on this playlist, add again?"" notice. Thank you",4,77,9.0.2.459,2025-01-09 02:27:04,,,9.0.2.459,2025-05-15 22:47:25
a8924703-4b64-4d91-a308-3e2491dbc5f9,pokemon is cool,https://play-lh.googleusercontent.com/a-/ALV-UjVVyV5-MrVItzlu0vkyMMwgMHY3EwmiCSMSwYptBIsK3fCP0XE2og,"I still really like the idea of Spotify and how everything works but the fact I have to pay to skip songs after 6 tries and then can't for an entire hour is ridiculous, also not being able to show lyrics is crazy. The Spotify wrapped this year was also weird and ai generated. Can you just show an ad and get 6 more skips??? If you made it where you could watch an ad for like 6 more skips it would be greatly appreciated and you won't lose money.",2,50,9.0.2.459,2024-12-29 12:23:02,,,9.0.2.459,2025-05-15 22:47:25
0e9ba899-0017-4d10-abcb-624d56da45f0,Alexis Huffman,https://play-lh.googleusercontent.com/a-/ALV-UjWDfVABvtmTZH1TeUIttpmnT2CBiWVMdCIC5URM5HP6DSEhFDms,"I remember when Spotify was first coming around and getting popular. Over the MANY years I've used Spotify it's just become a money grab to listen to music. I've watched the prices for the subscriptions keep going UP, SO many ads, & it's just gotten so bad over the MANY years I've used it. It's sad cause if there was some other app I would have left Spotify a long time ago, but until that happens I'm stuck with using it until that time comes. U can't even listen to one song without getting a ad",1,76,9.0.0.487,2024-12-28 07:45:04,,,9.0.0.487,2025-05-15 22:47:25
15c5f958-edc8-43fe-9ef7-c3477a554e7d,Joshua Anderson,https://play-lh.googleusercontent.com/a-/ALV-UjX3P7fTLNBFXj4jl_VcQUQAEIZX2mfcUzf058xXHE3RbqupRz7y-w,"As a podcast player, this app is a bit annoying when trying to listen to a queue of episodes. For such a popular player, I can't believe that they have no way to sort them by oldest to newest on Android, only newest to oldest. Update: for some reason the app is shuffling my ""my episodes"" list even though it isn't an option a user can turn on and off. Dec 2024 update: they've resolved the queue issue and the podcast listening experience is much improved. Now 5 stars.",5,280,9.0.0.487,2024-12-17 03:08:33,,,9.0.0.487,2025-05-15 22:47:25
ea0274db-56bd-438c-bb21-857975017597,jm,https://play-lh.googleusercontent.com/a-/ALV-UjXsdh5n1SLxC6H4r-pd-KvdqRaAkQKe25EKcDU7oFiP3A3-b7Ew,"sucks if you arent on premium. youre forced to listen to ads more than music, cant even look at the lyrics anymore without it having a 1 hour cooldown, cant loop songs, cant replay a song, 6 skips an hour, cant listen to a song by search, cant even see songs in a playlist/album that wasnt made by you, the list goes on. the only things you can do for free is make a playlist and press play.",3,87,8.9.98.488,2025-01-02 03:18:03,,,8.9.98.488,2025-05-15 22:47:25
b36b6b17-c2e6-4d1f-97e6-cba89fd7abe4,Aiden “River Carver” Smith,https://play-lh.googleusercontent.com/a-/ALV-UjX2vvfNVunsDO4lRLe1EBZszxrVrWkM4qoZ3O_tGURsgQJJwKDP,"I used to use spotify alot and I thought it was the best music app, but that was only because I was paying for premium, without premium you can't even skip or pick any of the music, you can only use shuffle or play it the playlist regularly but with my playlist I have a bunch of the same people over and over and that gets annoying, plus the app usually closes when I try to use it in the background then it gives me three 30 second ads after it just told me I get 30 minutes of uninterrupted music.",1,89,8.9.96.476,2024-11-30 09:14:39,,,8.9.96.476,2025-05-15 22:47:25
678dfe95-6745-461f-a661-36262f39b252,Courtney Clendenning,https://play-lh.googleusercontent.com/a-/ALV-UjXd8z4u0-mRaEaRIveCdPKv2SByklOqMbH2hdIBTankWDL7xnC-AA,"I enjoy the variety of music provided, but I wish DJ would actually allow me to explore new genres and artists rather than just play my liked list. Sometimes I just want something new to vibe to! Honestly, what's the point of DJ when 95% of the time it's my liked playlist, with occasional ""top songs of 202_"" that is nowhere in the realm of my music preference.",2,37,9.0.2.459,2024-12-28 04:52:30,"Hi! We appreciate you taking the time to share your concern with us. We assure you that your issue will be handled with the utmost care and attention. Our team is always striving to improve, and we will make sure that your feedback is passed on to the relevant team.",2024-12-28 05:27:57,9.0.2.459,2025-05-15 22:47:25
efa0282a-d84d-4463-a43e-62b990b5fd32,Cory roberts,https://play-lh.googleusercontent.com/a/ACg8ocJ5mZOl0oAVoQuUvlwUOJYPX3gNCMrLN2GtrPGcvM4pw989Sg=mo,"Ads are getting outta control,I remember when it used to say enjoy 30 minutes of uninterrupted music and you got 30 minutes. But now every single time it says that I get an add break of 3 or 4 ads after ever song. It's ridiculous and it's also false advertising if I'm not mistake. Also idm when it happened but why is it locked behind a pay wall to not have to shuffle the Playlist. Spotify used to be absolutely the best music app and now I find myself tiring of more ads than music.",3,52,9.0.10.415,2025-01-19 19:53:05,,,9.0.10.415,2025-05-15 22:47:25
7566f363-ddc4-4cc1-9c50-f8fd5fef6cff,An Ma,https://play-lh.googleusercontent.com/a/ACg8ocKW3E10K4p1GzrEnskE7xblBh_gUMaqqEVeNobAh91sy7pr2g=mo,"I just wanted 2 leave feedback but couldn't from the app because of ""typeform"". Anyways I'm still pretty new 2 the jam feature, but I've quickly noticed, at least when im on a jam started by not me, I cant go and find those songs in my recents list afterwards, which is a total bummer. I can see some songs, but only ones I've already liked, which kinda defeats the purpose IMO, since usually I'm there trying 2 find songs I wanted 2 save but couldnt. Just an idea 2 add 2 user experience! Thanks!",4,46,9.0.2.459,2024-12-29 10:57:26,,,9.0.2.459,2025-05-15 22:47:25
2b822027-ec87-4e85-adff-0e56a58da5fc,avenley friday,https://play-lh.googleusercontent.com/a-/ALV-UjVs4oxS8S_EGAVfWIE_i81WJZsVCvdHg-vuAkLZZWB6VARJuidG,"i love spotify, definitely my favorite music service and one of my favorite apps in general but THE ADS. i dont understand why there are so many ads in such a long line, and theyre played more than songs are. i can tell you, ive listened to my favorite song (formidable by twenty one pilots) probably 90 times (since i started tracking the music). and ive listened to to lowes advert over 105 times😭 can we please cut down on th ads just a bit???",4,57,9.0.10.415,2025-01-24 09:12:55,,,9.0.10.415,2025-05-15 22:47:25
9e5209fc-c7ee-45d3-bca5-d1b67c873fa5,Corey,https://play-lh.googleusercontent.com/a-/ALV-UjVWMZjnt9Qh6wtrKvRHiTVvZ-8DqBoN6N6StyyGOnAfKsiGsLr2,"A great mobile app for song discovery and keeping track of your favorite songs. Subscription is a good price, especially if you plan on sharing it with family/friends. Download favorite songs to keep them for offline playing. Collaborative playlists are nice, and playlists are easy to make and keep track of. Great selection of music, old and new, and podcasts. I use this daily for commuting, or to play in the background of other things I have going on.",5,451,9.0.2.459,2024-12-23 10:16:24,,,9.0.2.459,2025-05-15 22:47:25
8435731d-4648-40a6-8837-35bdb063d032,Cam Deguffroy,https://play-lh.googleusercontent.com/a/ACg8ocLhZ3JTz2JZQtJVZXzHViM8tAsBpHCm3BBTjl-pzxNck_BnWw=mo,"Spotify is the most amazing app that I have ever downloaded, it has like every single song that exists, and offers most songs in different languages (if u don't speak English). The only thing that I would like them 2 improve is the lyrics and time sinking them. They r most likely 2 fix it if you report it, and when u do it takes like 1-2 weeks to be fixed. But this app does not only have music it has podcasts, a DJ that makes playlist for you, episodes of craters strate from YouTube and more",5,155,9.0.10.415,2025-02-08 09:46:16,,,9.0.10.415,2025-05-15 22:47:25
e8e5c505-1241-4100-b27f-c79bb13bae3b,Axmlx,https://play-lh.googleusercontent.com/a-/ALV-UjUiqvIJ-JL9AMy2VbcktcmZJfGH9CRu0Yq014gCakmycOmqO1c,"It's definitely one of the best music apps out there the paid version is perfect (obviously) but the free version is just awful. You can't listen to certain songs for whatever reason, and ads go off in literally less than 30 minutes plus having to listen to not one, not two, but about 3-5 ads. And I feel like you should be able to rewind a song paid or not it just feels a little unfair to me.",4,57,9.0.0.487,2024-12-23 10:27:02,,,9.0.0.487,2025-05-15 22:47:25
179827a4-4557-4ab2-adb6-6cdf6d33a29e,Adam Goodwin,https://play-lh.googleusercontent.com/a/ACg8ocJHw-yxDGdvCtTTpTJHna2HL_PeDdLdwIZK98N8TEAx9WOlfdc=mo,"I flippin' love Wrapped! I look forward to it at the end of every year. Wrapped is the summary playlist that is ""You,"" the listener and I love it. Also, thanks for expanding more into video podcasts and including audio books. I look forward to the day when Spotify beats youtube. Keep up the great work! One gripe: stop the location tracking with the duo plan. As long as you get paid, you shouldn't care how users share the app. Be grateful that users want to pay you to share this app with others.",4,20,8.9.98.488,2024-12-07 09:46:19,,,8.9.98.488,2025-05-15 22:47:25
6930309c-3bff-482b-a9dd-ab8ce07fc0ae,Serenity,https://play-lh.googleusercontent.com/a/ACg8ocLtUo3KgQLWnjKyB18gEfpSZY0JM5tcYrGEkzjwsyPjkQbs9lg=mo,"This app was great for like the first 3 months ish but after that I started to get a lot of ads then when I went to go listen to one of my playlists it would play random songs. Then when I would search a song up say ""Dance the Night"" I would click the song then it would start playing a bunch of random songs and would never play the song I wanted.",3,25,8.9.98.488,2024-12-07 22:10:34,,,8.9.98.488,2025-05-15 22:47:25
258dfff2-9ad6-4cce-9ccd-dc22b5a899a2,Francisco,https://play-lh.googleusercontent.com/a-/ALV-UjUi186sDRcAxhdUfbkV45g8jPADEs7UyQDX3eYwsY5St3NLa93j,"Best song streaming app in my opinion. I like the way it's all layed out. You can pretty much find any song there. Only downside this app has is that if you are using the free version you are limited to 6 skips per hour you can't choose the shuffle style, and the most annoying is the Ads. I payed for the premium version which is much better.",5,391,9.0.2.459,2025-01-06 08:21:26,,,9.0.2.459,2025-05-15 22:47:25
eab55bfd-4d9e-4c11-803b-45583d3dacda,Garrett Organek,https://play-lh.googleusercontent.com/a/ACg8ocJzGL4RlUtWqpFQUGAdPjrtTsflH-GGG5NKchDnguRS5h1KLg=mo,"Consistently my queue is wiped and the song I was playing disappears, almost like the app shuts down while it's still open. Some days the app doesn't work at all and needs to be deleted and redownload. Either it works okay or doesn't work at all. This has been an issue for well over a year with no resolve.",2,17,8.9.98.488,2024-12-11 21:40:54,,,8.9.98.488,2025-05-15 22:47:25
0c188c0f-6281-4d02-8d3d-882dab366529,Ria Schinny,https://play-lh.googleusercontent.com/a-/ALV-UjWdpJnnqqPD3ar6vqwKCH33ryWpmjpfDeLv3idK0H59mW15sQz7Fw,"I loved Spotify back then. But I swear they've been giving me an ungodly amount of ads since I couldn't pay for premium anymore. Especially ads that I've marked as unpleasant, which have played the most. And the increased pricing to premium has been hard for budgeting. Honestly any music app is sounding better than Spotify.",2,26,8.9.94.470,2024-11-25 05:12:53,,,8.9.94.470,2025-05-15 22:47:25
0c710aa9-9d39-4608-95f7-d35672db70b8,Belle,https://play-lh.googleusercontent.com/a/ACg8ocKz1QoCXuu9mlBdan__9yKr2LVq1YwJInUoVoGLVE2fcPRabDKP=mo,"I love this app, the only reasons I have to not is it occasionally deletes my downloads, or that I'm usually stuck in offline mode. I am also not a fan of the smart shuffle. But other than that it's amazing! Edit: 4.5 stars if I could. My downloads no longer randomly delete! It's awesome. However with the smart shuffle, I miss the ability to pick between smart and regular. Now I have to click shuffle, wait at least 10 seconds and click again to get regular shuffle.",4,46,9.0.12.567,2025-01-31 07:27:51,,,9.0.12.567,2025-05-15 22:47:25
1be54246-7236-4606-9101-c979f7b96553,Official MadDog TM,https://play-lh.googleusercontent.com/a-/ALV-UjVenZo6ZvzRamkDKsZt0DRJ6eRCel2KwyxSCTovnhhpZU0TK3Xp,"Always my go to for music but for some reason today it isn't working properly. Normally you can search your liked songs for a specific artist and it would queue the next song on your liked list of said specific person, but now it's acting like shuffle is on when it isn't, and playing random songs all over the place.",4,15,8.9.94.470,2024-11-22 16:07:22,,,8.9.94.470,2025-05-15 22:47:25
a2ccfcfb-ed76-46fc-b5ee-3ec518be2057,Kyler Barnett,https://play-lh.googleusercontent.com/a-/ALV-UjV0iSSn1YuUwqbMJ37eQtlmyDhuemMAlqsedj2PWlleTvhGgcI,"when I first got a phone I was looking for a app to listen to music and there are a bunch out there, but when I can across Spotify it was probably the best app in the world and to today it still is and probably will be so if your looking for a good music app get this one (yes it does have a music plan but you are not forced to buy it so even more of a plus) Thank You Spotify",5,246,9.0.2.459,2025-01-08 06:21:05,,,9.0.2.459,2025-05-15 22:47:25
cc6e270e-802d-463e-a9ed-969a54d5ea84,Andrew,https://play-lh.googleusercontent.com/a/ACg8ocKhfjBgUqO7jsdl5VlNzTWmbsLxz5b9pkQRK5X0f9x1zY8g4A=mo,It was working good yesterday but now it plays a song and then doesn't keep playing in my playlist or itll give me an ad and still wont play a song if I skip a song also and I already restarted my phone and deleted and reinstalled the app. This is just stupid like come on fix asap I don't spotify often but I still want it to work when I do use it.,2,20,9.0.2.459,2024-12-27 03:28:14,"Hi. We're open to feedback, and we'd love to get some more info about this. If you have the time, give our Customer Service a shout. You can find them by heading to http://support.spotify.com and searching ""Contact us"".",2024-12-27 04:41:06,9.0.2.459,2025-05-15 22:47:25
1d39b4e4-53d0-496e-b722-dd965c29fd48,Casey Tyree,https://play-lh.googleusercontent.com/a/ACg8ocKMDXlF6xvGU639UT995Z6iiQkcPhmq8wJbYF9SPtWeMfUC3Q=mo,"Despite having my settings on automatic quality and having full 5G connection, the audio lags and then skips at least once in every song I listen to whether I'm in my car, or connected to any speaker. I've been waiting for around 3 months now for this to be fixed as my friends and I all had premium Spotify. This happened to all of my friends as well. All my friends have already switched to Apple Music but I decided to leave this review because if this gets fixed I will stick with Spotify.",1,0,8.6.64.1081,2025-04-25 01:16:29,"Hi. Have you tried a quick reinstall? If that doesn't help, we'd recommend reaching out to our Customer Service at support.spotify.com. Just search “Contact Us”, and they'll be happy to help.",2025-04-25 02:18:15,8.6.64.1081,2025-05-15 22:47:25
29e18d1d-4958-449a-8a2a-ef93df0a9300,Shay McCaw,https://play-lh.googleusercontent.com/a/ACg8ocJCCgMNPueemHLdDyfIKoMNTRP39U0TWoCPbQ_4pMDD_gaR9Q=mo,"I have loved Spotify as my go-to app for music and poscasts for 15 years. I don't know what has happened, but for the last several weeks, podcasts won't download (no app update available), and I spend a lot of time out of data range. With that, Spotify has become nearly useless to me. As it stands, I'm not getting anything from Spotify that I can't get for free, elsewhere. There are many other excellent music and podcast apps. If Spotify will fix this, I'll change my review.",1,6,,2025-03-18 23:41:40,,,,2025-05-15 22:47:25
842dce97-1693-4890-8f19-1382eaaff6ac,theCarbonBrick,https://play-lh.googleusercontent.com/a-/ALV-UjVpwa9Ezp5UHFdDHik7VIyaZR-NBXToXKFDomIwRjVFst4euJP4,"Edit: must be nice to make millions every month off an app that don't work. Wth is happening to this app I PAY for?! Every single time I open it, it just goes dumb and my data stops working for up to an entire minute. It's extremely laggy skipping through songs and does this weird thing where it goes back a previous song and then forward to your next song. Everything is updated. These problems shouldn't even exist today. So quit being lazy and fix your mess. Canceling subscription until then.",1,5,8.8.36.522,2025-04-14 00:12:03,,,8.8.36.522,2025-05-15 22:47:25
267caa2e-56c7-40c5-a2b8-cdb02900fb38,Angie Gigglez,https://play-lh.googleusercontent.com/a-/ALV-UjWZXuFfklzzFDzvnclpAg2f7KOrjNx9-QN9pFNAkvQ1OFyt38u9dg,"it's free so it works well to a point. Maybe it's hella better when you pay for it, I'll never know. Don't bother saving Playlists cause you'll never get to hear all of them. It restarts from 1st song. The worst part is the app stops playing when you minimize it. Whats the point of this app to have it play in background if it wont? can't hear one entire song if I leave the app. Pointless app.",2,3,,2025-04-01 02:25:39,,,,2025-05-15 22:47:25
504941af-471a-4145-b49c-d01633aff300,Layken,https://play-lh.googleusercontent.com/a-/ALV-UjXxMnokYBMTSZp9-ApEfFEPGb2ZeFBzDt3Ds6EqXCCdI-ngvjBS,"It used to work completely fine. Now any time I try to click off the app, it bugs my phone. It changes my home screen into the spotify home screen. It pauses my phone completely and doesn't let me click anything; sometimes if I turn it off, it won't let me sign back into my phone. I've had to reset my phone several times. This is only recently. I uninstalled and installed it back, but that didn't fix anything.",1,13,8.8.96.364,2025-02-17 12:28:30,"Hi. We're open to feedback, and we'd love to get some more info about this. If you have the time, give our Customer Service a shout. You can find them by heading to http://support.spotify.com and searching ""Contact us"".",2025-02-17 13:12:47,8.8.96.364,2025-05-15 22:47:25
b5a694ba-0718-4384-a715-995919631c6d,Poor mans Travel,https://play-lh.googleusercontent.com/a-/ALV-UjXsrXQJzMtUxSpQfCkbiTezdsIjAJ1cuEyHA0ofsYBmDC57BfHA,"it appears Spotify on chromebook is absolutely pathetic, its a great app don't get me wrong, but it just doesn't work on chromeboook at all. the only way you can get it to work a little is for you to uninstall and reinstall the app each time you wish to listen to your music and the reason why for this hassle is because it only shows you a blank screen when trying to enter the app. I have seen about 100 diferent reviews about the same problem from other Chromebook users. get this problem fixed",2,75,,2025-03-15 20:55:44,"Hi. We're open to feedback, and we'd love to get some more info about this. If you have the time, give our Customer Service a shout. You can find them by heading to http://support.spotify.com and searching ""Contact us"".",2025-03-15 21:09:04,,2025-05-15 22:47:25
c4997509-eabe-4dd8-9f01-599b1944bc3a,J. Christopher,https://play-lh.googleusercontent.com/a-/ALV-UjXAElng1rpOh-mJnRB1mzaTLRhRG2uZcQQxlkYDps0KHvEU2vI,"Uses very little Bandwidth, My Internet will throttle to 600kb and it will still stream while playing XBOX; GTA Online. After trying this, I don't even check another music app. It's great at building your own playlist. It really shines in suggested music and with selecting a Genre and just letting it go. In doing that, it may play songs that you forgot, thus you can add to your playlist. I think I have only found one version of a song that I couldn't find so far.",5,437,,2025-02-14 07:31:10,,,,2025-05-15 22:47:25
